"","","","","","","X.Intercept."
"348","20","30","hn","0.7","varp","0.0579800774310895"
"349","20","30","hn+cov1","0.7","p","0.399409893197824"
"350","20","30","hn+cov1","0.7","b0","-0.525571242893969"
"351","20","30","hn+cov1","0.7","cov1","0.741492312895634"
"352","20","30","hn+cov1","0.7","cov2",NA
"353","20","30","hn+cov1","0.7","aic","-21.5763029488444"
"354","20","30","hn+cov1","0.7","varp","0.0568648425734357"
"355","20","30","hn+cov1+cov2","0.7","p","0.397903909826014"
"356","20","30","hn+cov1+cov2","0.7","b0","-0.608656403952805"
"357","20","30","hn+cov1+cov2","0.7","cov1","0.0113453166227735"
"358","20","30","hn+cov1+cov2","0.7","cov2","1.00317466443225"
"359","20","30","hn+cov1+cov2","0.7","aic","-19.7626180405509"
"360","20","30","hn+cov1+cov2","0.7","varp","0.0829125701358676"
"361","21","30","hn","0.7","p","0.404898318075923"
"362","21","30","hn","0.7","b0","-1.12790673506716"
"363","21","30","hn","0.7","cov1",NA
"364","21","30","hn","0.7","cov2",NA
"365","21","30","hn","0.7","aic","-22.8748472537767"
"366","21","30","hn","0.7","varp","0.0562185795365621"
"367","21","30","hn+cov1","0.7","p","0.401393233812575"
"368","21","30","hn+cov1","0.7","b0","-0.567162521214361"
"369","21","30","hn+cov1","0.7","cov1","0.631085329709605"
"370","21","30","hn+cov1","0.7","cov2",NA
"371","21","30","hn+cov1","0.7","aic","-21.3087834253038"
"372","21","30","hn+cov1","0.7","varp","0.0553657555780895"
"373","21","30","hn+cov1+cov2","0.7","p","0.381466162779293"
"374","21","30","hn+cov1+cov2","0.7","b0","-1.15537982816465"
"375","21","30","hn+cov1+cov2","0.7","cov1","2.05971573453772"
"376","21","30","hn+cov1+cov2","0.7","cov2","-3.33487653891299"
"377","21","30","hn+cov1+cov2","0.7","aic","-21.6284252050604"
"378","21","30","hn+cov1+cov2","0.7","varp","0.0509287900305274"
"379","22","30","hn","0.7","p","0.444623909068426"
"380","22","30","hn","0.7","b0","-1.03126089942904"
"381","22","30","hn","0.7","cov1",NA
"382","22","30","hn","0.7","cov2",NA
"383","22","30","hn","0.7","aic","-17.9527795412536"
"384","22","30","hn","0.7","varp","0.0616997089038012"
"385","22","30","hn+cov1","0.7","p","0.444515979606714"
"386","22","30","hn+cov1","0.7","b0","-1.06279295022437"
"387","22","30","hn+cov1","0.7","cov1","-0.0411579882739472"
"388","22","30","hn+cov1","0.7","cov2",NA
"389","22","30","hn+cov1","0.7","aic","-15.9556272579701"
"390","22","30","hn+cov1","0.7","varp","0.0617889697158861"
"391","22","30","hn+cov1+cov2","0.7","p","0.42384622592275"
"392","22","30","hn+cov1+cov2","0.7","b0","-0.921089614024855"
"393","22","30","hn+cov1+cov2","0.7","cov1","2.39380462811649"
