"","","","","","","X.Intercept."
"20482","138","60","hn+cov1+cov2","0.9","cov2","8.58306456641315"
"20483","138","60","hn+cov1+cov2","0.9","aic","0.0334926539076177"
"20484","138","60","hn+cov1+cov2","0.9","varp","0.716997586713118"
"20485","139","60","hn","0.9","p","0.836501733044739"
"20486","139","60","hn","0.9","b0","-0.0728843064768342"
"20487","139","60","hn","0.9","cov1",NA
"20488","139","60","hn","0.9","cov2",NA
"20489","139","60","hn","0.9","aic","0.355709814253606"
"20490","139","60","hn","0.9","varp","0.12442386535047"
"20491","139","60","hn+cov1","0.9","p","0.841540887772556"
"20492","139","60","hn+cov1","0.9","b0","0.427484842532851"
"20493","139","60","hn+cov1","0.9","cov1","-0.759796273952169"
"20494","139","60","hn+cov1","0.9","cov2",NA
"20495","139","60","hn+cov1","0.9","aic","2.15313725529682"
"20496","139","60","hn+cov1","0.9","varp","0.135229729042162"
"20497","139","60","hn+cov1+cov2","0.9","p","0.879830348665518"
"20498","139","60","hn+cov1+cov2","0.9","b0","4.58443947343642"
"20499","139","60","hn+cov1+cov2","0.9","cov1","-2.26400375173689"
"20500","139","60","hn+cov1+cov2","0.9","cov2","-2.40574751386624"
"20501","139","60","hn+cov1+cov2","0.9","aic","3.49830171330229"
"20502","139","60","hn+cov1+cov2","0.9","varp","0.127026580800188"
"20503","140","60","hn","0.9","p","0.781634272322649"
"20504","140","60","hn","0.9","b0","-0.250228859743793"
"20505","140","60","hn","0.9","cov1",NA
"20506","140","60","hn","0.9","cov2",NA
"20507","140","60","hn","0.9","aic","-1.21311224752378"
"20508","140","60","hn","0.9","varp","0.097501617283067"
"20509","140","60","hn+cov1","0.9","p","0.780190080559844"
"20510","140","60","hn+cov1","0.9","b0","-0.611164459004346"
"20511","140","60","hn+cov1","0.9","cov1","0.69271175078768"
"20512","140","60","hn+cov1","0.9","cov2",NA
"20513","140","60","hn+cov1","0.9","aic","0.116794533354085"
"20514","140","60","hn+cov1","0.9","varp","0.100160768618568"
"20515","140","60","hn+cov1+cov2","0.9","p","0.728117807017138"
"20516","140","60","hn+cov1+cov2","0.9","b0","3.77758306334776"
"20517","140","60","hn+cov1+cov2","0.9","cov1","9.91585967592432"
"20518","140","60","hn+cov1+cov2","0.9","cov2","-11.2456911674997"
"20519","140","60","hn+cov1+cov2","0.9","aic","-4.845932433647"
"20520","140","60","hn+cov1+cov2","0.9","varp","0.10881224546406"
"20521","141","60","hn","0.9","p","0.776431728919701"
"20522","141","60","hn","0.9","b0","-0.265259745314848"
"20523","141","60","hn","0.9","cov1",NA
"20524","141","60","hn","0.9","cov2",NA
"20525","141","60","hn","0.9","aic","-1.39803458787782"
"20526","141","60","hn","0.9","varp","0.103476919112056"
"20527","141","60","hn+cov1","0.9","p","0.779220001385937"
"20528","141","60","hn+cov1","0.9","b0","-0.617921662871848"
"20529","141","60","hn+cov1","0.9","cov1","0.853961476375728"
"20530","141","60","hn+cov1","0.9","cov2",NA
"20531","141","60","hn+cov1","0.9","aic","0.0101117445970353"
"20532","141","60","hn+cov1","0.9","varp","0.103281352262877"
"20533","141","60","hn+cov1+cov2","0.9","p","0.796462530221671"
"20534","141","60","hn+cov1+cov2","0.9","b0","0.642813089755597"
"20535","141","60","hn+cov1+cov2","0.9","cov1","3.49804415579363"
"20536","141","60","hn+cov1+cov2","0.9","cov2","-3.28847226800752"
"20537","141","60","hn+cov1+cov2","0.9","aic","0.886019734116823"
"20538","141","60","hn+cov1+cov2","0.9","varp","0.123591855524719"
"20539","142","60","hn","0.9","p","0.746936163634581"
"20540","142","60","hn","0.9","b0","-0.346267799444015"
"20541","142","60","hn","0.9","cov1",NA
"20542","142","60","hn","0.9","cov2",NA
"20543","142","60","hn","0.9","aic","-2.58144730479709"
"20544","142","60","hn","0.9","varp","0.0940017979365827"
"20545","142","60","hn+cov1","0.9","p","0.746795453070821"
"20546","142","60","hn+cov1","0.9","b0","-0.311920497069762"
"20547","142","60","hn+cov1","0.9","cov1","-0.0707917978787592"
"20548","142","60","hn+cov1","0.9","cov2",NA
"20549","142","60","hn+cov1","0.9","aic","-0.592059982616981"
"20550","142","60","hn+cov1","0.9","varp","0.0940667909401898"
"20551","142","60","hn+cov1+cov2","0.9","p","0.749948503843001"
"20552","142","60","hn+cov1+cov2","0.9","b0","-0.046427074252299"
"20553","142","60","hn+cov1+cov2","0.9","cov1","1.26387262531898"
"20554","142","60","hn+cov1+cov2","0.9","cov2","-1.35169028258499"
"20555","142","60","hn+cov1+cov2","0.9","aic","1.0903728657226"
"20556","142","60","hn+cov1+cov2","0.9","varp","0.0953594398238183"
"20557","143","60","hn","0.9","p","0.99994150435462"
"20558","143","60","hn","0.9","b0","8.7565719590394"
"20559","143","60","hn","0.9","cov1",NA
"20560","143","60","hn","0.9","cov2",NA
"20561","143","60","hn","0.9","aic","2.00000001003415"
"20562","143","60","hn","0.9","varp","0.855674701861514"
"20563","143","60","hn+cov1","0.9","p","0.922961782512902"
"20564","143","60","hn+cov1","0.9","b0","12.0285613611683"
"20565","143","60","hn+cov1","0.9","cov1","-12.9061932713653"
"20566","143","60","hn+cov1","0.9","cov2",NA
"20567","143","60","hn+cov1","0.9","aic","2.40403340785547"
"20568","143","60","hn+cov1","0.9","varp","0.0932995618421574"
"20569","143","60","hn+cov1+cov2","0.9","p","0.890194096461277"
"20570","143","60","hn+cov1+cov2","0.9","b0","25.5711321632945"
"20571","143","60","hn+cov1+cov2","0.9","cov1","-12.0010279554864"
"20572","143","60","hn+cov1+cov2","0.9","cov2","-12.7488612596184"
"20573","143","60","hn+cov1+cov2","0.9","aic","2.2274297242515"
"20574","143","60","hn+cov1+cov2","0.9","varp","0.41814171639028"
"20575","144","60","hn","0.9","p","0.999941497254603"
"20576","144","60","hn","0.9","b0","8.92615722913682"
"20577","144","60","hn","0.9","cov1",NA
"20578","144","60","hn","0.9","cov2",NA
"20579","144","60","hn","0.9","aic","2.00000000500693"
"20580","144","60","hn","0.9","varp","0.963379363518956"
"20581","144","60","hn+cov1","0.9","p","0.925325450854692"
"20582","144","60","hn+cov1","0.9","b0","-0.532527285692327"
"20583","144","60","hn+cov1","0.9","cov1","4.91353650007311"
"20584","144","60","hn+cov1","0.9","cov2",NA
"20585","144","60","hn+cov1","0.9","aic","3.09133192245419"
"20586","144","60","hn+cov1","0.9","varp","0.10641155936867"
"20587","144","60","hn+cov1+cov2","0.9","p","0.889441958059323"
"20588","144","60","hn+cov1+cov2","0.9","b0","0.668044860716322"
"20589","144","60","hn+cov1+cov2","0.9","cov1","5.12070691338084"
"20590","144","60","hn+cov1+cov2","0.9","cov2","-3.18039026165508"
"20591","144","60","hn+cov1+cov2","0.9","aic","3.80189363623837"
"20592","144","60","hn+cov1+cov2","0.9","varp","0.0982888736869511"
"20593","145","60","hn","0.9","p","0.999941485743725"
"20594","145","60","hn","0.9","b0","9.26742017689147"
"20595","145","60","hn","0.9","cov1",NA
"20596","145","60","hn","0.9","cov2",NA
"20597","145","60","hn","0.9","aic","2.0000000361409"
"20598","145","60","hn","0.9","varp","1.19266718480545"
"20599","145","60","hn+cov1","0.9","p",NA
"20600","145","60","hn+cov1","0.9","b0",NA
"20601","145","60","hn+cov1","0.9","cov1",NA
"20602","145","60","hn+cov1","0.9","cov2",NA
"20603","145","60","hn+cov1","0.9","aic",NA
"20604","145","60","hn+cov1","0.9","varp",NA
"20605","145","60","hn+cov1+cov2","0.9","p",NA
"20606","145","60","hn+cov1+cov2","0.9","b0",NA
"20607","145","60","hn+cov1+cov2","0.9","cov1",NA
"20608","145","60","hn+cov1+cov2","0.9","cov2",NA
"20609","145","60","hn+cov1+cov2","0.9","aic",NA
"20610","145","60","hn+cov1+cov2","0.9","varp",NA
"20611","146","60","hn","0.9","p","0.798061671061572"
"20612","146","60","hn","0.9","b0","-0.201023537595183"
"20613","146","60","hn","0.9","cov1",NA
"20614","146","60","hn","0.9","cov2",NA
"20615","146","60","hn","0.9","aic","-0.672622895983613"
"20616","146","60","hn","0.9","varp","0.101213451199497"
"20617","146","60","hn+cov1","0.9","p","0.758588716642471"
"20618","146","60","hn+cov1","0.9","b0","-0.814718642625545"
"20619","146","60","hn+cov1","0.9","cov1","1.52445789817314"
"20620","146","60","hn+cov1","0.9","cov2",NA
"20621","146","60","hn+cov1","0.9","aic","-2.29842310929195"
"20622","146","60","hn+cov1","0.9","varp","0.109335791652052"
"20623","146","60","hn+cov1+cov2","0.9","p","0.712096669610242"
"20624","146","60","hn+cov1+cov2","0.9","b0","-1.27965798680095"
"20625","146","60","hn+cov1+cov2","0.9","cov1","-1.20478938684113"
"20626","146","60","hn+cov1+cov2","0.9","cov2","2.53916588449715"
"20627","146","60","hn+cov1+cov2","0.9","aic","-3.38676672353996"
"20628","146","60","hn+cov1+cov2","0.9","varp","0.120869997875374"
"20629","147","60","hn","0.9","p","0.973633602331733"
"20630","147","60","hn","0.9","b0","0.363479291938469"
"20631","147","60","hn","0.9","cov1",NA
"20632","147","60","hn","0.9","cov2",NA
"20633","147","60","hn","0.9","aic","1.71342602229116"
"20634","147","60","hn","0.9","varp","0.13616055915489"
"20635","147","60","hn+cov1","0.9","p","0.921261913918974"
"20636","147","60","hn+cov1","0.9","b0","0.968058174038057"
"20637","147","60","hn+cov1","0.9","cov1","-1.34385442551146"
"20638","147","60","hn+cov1","0.9","cov2",NA
"20639","147","60","hn+cov1","0.9","aic","2.69802231329014"
"20640","147","60","hn+cov1","0.9","varp","0.124656270336391"
"20641","147","60","hn+cov1+cov2","0.9","p","0.917439058483254"
"20642","147","60","hn+cov1+cov2","0.9","b0","1.09957259170644"
"20643","147","60","hn+cov1+cov2","0.9","cov1","0.435186368655065"
"20644","147","60","hn+cov1+cov2","0.9","cov2","-1.53865193754668"
"20645","147","60","hn+cov1+cov2","0.9","aic","4.57810985345715"
"20646","147","60","hn+cov1+cov2","0.9","varp","0.126029947933626"
"20647","148","60","hn","0.9","p","0.928845530494586"
"20648","148","60","hn","0.9","b0","0.392064505465721"
"20649","148","60","hn","0.9","cov1",NA
"20650","148","60","hn","0.9","cov2",NA
"20651","148","60","hn","0.9","aic","1.7304323521085"
"20652","148","60","hn","0.9","varp","0.131615017697501"
"20653","148","60","hn+cov1","0.9","p",NA
"20654","148","60","hn+cov1","0.9","b0",NA
"20655","148","60","hn+cov1","0.9","cov1",NA
"20656","148","60","hn+cov1","0.9","cov2",NA
"20657","148","60","hn+cov1","0.9","aic",NA
"20658","148","60","hn+cov1","0.9","varp",NA
"20659","148","60","hn+cov1+cov2","0.9","p",NA
"20660","148","60","hn+cov1+cov2","0.9","b0",NA
"20661","148","60","hn+cov1+cov2","0.9","cov1",NA
"20662","148","60","hn+cov1+cov2","0.9","cov2",NA
"20663","148","60","hn+cov1+cov2","0.9","aic",NA
"20664","148","60","hn+cov1+cov2","0.9","varp",NA
"20665","149","60","hn","0.9","p","0.882610857426813"
"20666","149","60","hn","0.9","b0","-0.256021146143121"
"20667","149","60","hn","0.9","cov1",NA
"20668","149","60","hn","0.9","cov2",NA
"20669","149","60","hn","0.9","aic","-0.90016660337831"
"20670","149","60","hn","0.9","varp","0.106353810679356"
"20671","149","60","hn+cov1","0.9","p","0.872920776771992"
"20672","149","60","hn+cov1","0.9","b0","0.13769549184161"
"20673","149","60","hn+cov1","0.9","cov1","-0.683209996836694"
"20674","149","60","hn+cov1","0.9","cov2",NA
"20675","149","60","hn+cov1","0.9","aic","0.307825564646041"
"20676","149","60","hn+cov1","0.9","varp","0.111582038183815"
"20677","149","60","hn+cov1+cov2","0.9","p","0.856356973197279"
"20678","149","60","hn+cov1+cov2","0.9","b0","2.6004377100881"
"20679","149","60","hn+cov1+cov2","0.9","cov1","5.19878820676476"
"20680","149","60","hn+cov1+cov2","0.9","cov2","-7.37593199688882"
"20681","149","60","hn+cov1+cov2","0.9","aic","-1.34453805649687"
"20682","149","60","hn+cov1+cov2","0.9","varp","0.113478609313084"
"20683","150","60","hn","0.9","p","0.781235377264069"
"20684","150","60","hn","0.9","b0","-0.251390168133633"
"20685","150","60","hn","0.9","cov1",NA
"20686","150","60","hn","0.9","cov2",NA
"20687","150","60","hn","0.9","aic","-1.22704874458018"
"20688","150","60","hn","0.9","varp","0.101036221552755"
"20689","150","60","hn+cov1","0.9","p","0.781247638928444"
"20690","150","60","hn+cov1","0.9","b0","-0.264908304506497"
"20691","150","60","hn+cov1","0.9","cov1","0.026583340710879"
"20692","150","60","hn+cov1","0.9","cov2",NA
"20693","150","60","hn+cov1","0.9","aic","0.771439116376232"
"20694","150","60","hn+cov1","0.9","varp","0.101044080657637"
"20695","150","60","hn+cov1+cov2","0.9","p","0.766935792035606"
"20696","150","60","hn+cov1+cov2","0.9","b0","-0.849602630592624"
"20697","150","60","hn+cov1+cov2","0.9","cov1","-3.20520726812154"
"20698","150","60","hn+cov1+cov2","0.9","cov2","3.34143238237714"
"20699","150","60","hn+cov1+cov2","0.9","aic","0.709776569964962"
"20700","150","60","hn+cov1+cov2","0.9","varp","0.110287808626278"
"20701","151","60","hn","0.9","p","0.818262470042392"
"20702","151","60","hn","0.9","b0","-0.262626521632218"
"20703","151","60","hn","0.9","cov1",NA
"20704","151","60","hn","0.9","cov2",NA
"20705","151","60","hn","0.9","aic","-1.19667625635444"
"20706","151","60","hn","0.9","varp","0.0973400878038508"
"20707","151","60","hn+cov1","0.9","p","0.818851445406446"
"20708","151","60","hn+cov1","0.9","b0","-0.478185816142749"
"20709","151","60","hn+cov1","0.9","cov1","0.650373376450549"
"20710","151","60","hn+cov1","0.9","cov2",NA
"20711","151","60","hn+cov1","0.9","aic","0.420690911250518"
"20712","151","60","hn+cov1","0.9","varp","0.0988020653102558"
"20713","151","60","hn+cov1+cov2","0.9","p","0.812538665288832"
"20714","151","60","hn+cov1+cov2","0.9","b0","-0.573343516735675"
"20715","151","60","hn+cov1+cov2","0.9","cov1","-0.0645824451092987"
"20716","151","60","hn+cov1+cov2","0.9","cov2","0.625924079906746"
"20717","151","60","hn+cov1+cov2","0.9","aic","2.16850136907021"
"20718","151","60","hn+cov1+cov2","0.9","varp","0.0978076904679329"
"20719","152","60","hn","0.9","p","0.774215932737716"
"20720","152","60","hn","0.9","b0","-0.271587447558894"
"20721","152","60","hn","0.9","cov1",NA
"20722","152","60","hn","0.9","cov2",NA
"20723","152","60","hn","0.9","aic","-1.47887605944299"
"20724","152","60","hn","0.9","varp","0.110260712691584"
"20725","152","60","hn+cov1","0.9","p","0.773389091801293"
"20726","152","60","hn+cov1","0.9","b0","-0.176831332096264"
"20727","152","60","hn+cov1","0.9","cov1","-0.18566742406612"
"20728","152","60","hn+cov1","0.9","cov2",NA
"20729","152","60","hn+cov1","0.9","aic","0.445065712731488"
"20730","152","60","hn+cov1","0.9","varp","0.1102821942617"
"20731","152","60","hn+cov1+cov2","0.9","p","0.437754350383678"
"20732","152","60","hn+cov1+cov2","0.9","b0","9.14760485325604"
"20733","152","60","hn+cov1+cov2","0.9","cov1","9.05381243373105"
"20734","152","60","hn+cov1+cov2","0.9","cov2","-14.7133971833804"
"20735","152","60","hn+cov1+cov2","0.9","aic","-4.87737482022965"
"20736","152","60","hn+cov1+cov2","0.9","varp","0.847199543046616"
"20737","153","60","hn","0.9","p","0.755621030332065"
"20738","153","60","hn","0.9","b0","-0.323092810150399"
"20739","153","60","hn","0.9","cov1",NA
"20740","153","60","hn","0.9","cov2",NA
"20741","153","60","hn","0.9","aic","-2.20819236031135"
"20742","153","60","hn","0.9","varp","0.0877712308430346"
"20743","153","60","hn+cov1","0.9","p","0.755448112578123"
"20744","153","60","hn+cov1","0.9","b0","-0.327191640994628"
"20745","153","60","hn+cov1","0.9","cov1","0.00587852723359523"
"20746","153","60","hn+cov1","0.9","cov2",NA
"20747","153","60","hn+cov1","0.9","aic","-0.208540792544869"
"20748","153","60","hn+cov1","0.9","varp","0.0881237450565448"
"20749","153","60","hn+cov1+cov2","0.9","p","0.78953867667996"
"20750","153","60","hn+cov1+cov2","0.9","b0","1.81011321389978"
"20751","153","60","hn+cov1+cov2","0.9","cov1","2.55103699847228"
"20752","153","60","hn+cov1+cov2","0.9","cov2","-4.1088085499209"
"20753","153","60","hn+cov1+cov2","0.9","aic","0.327815006140622"
"20754","153","60","hn+cov1+cov2","0.9","varp","0.100924773494481"
"20755","154","60","hn","0.9","p","0.694513816001794"
"20756","154","60","hn","0.9","b0","-0.477036239954347"
"20757","154","60","hn","0.9","cov1",NA
"20758","154","60","hn","0.9","cov2",NA
"20759","154","60","hn","0.9","aic","-5.333694130459"
"20760","154","60","hn","0.9","varp","0.0911956996104723"
"20761","154","60","hn+cov1","0.9","p","0.69456069821576"
"20762","154","60","hn+cov1","0.9","b0","-0.527569927231145"
"20763","154","60","hn+cov1","0.9","cov1","0.103939066950215"
"20764","154","60","hn+cov1","0.9","cov2",NA
"20765","154","60","hn+cov1","0.9","aic","-3.3582716526449"
"20766","154","60","hn+cov1","0.9","varp","0.0939391065781575"
"20767","154","60","hn+cov1+cov2","0.9","p","0.690879114701734"
"20768","154","60","hn+cov1+cov2","0.9","b0","-0.740162304391837"
"20769","154","60","hn+cov1+cov2","0.9","cov1","-1.26569762100441"
"20770","154","60","hn+cov1+cov2","0.9","cov2","1.44846599921856"
"20771","154","60","hn+cov1+cov2","0.9","aic","-2.35466226885629"
"20772","154","60","hn+cov1+cov2","0.9","varp","0.0928807264518313"
"20773","155","60","hn","0.9","p","0.904256945791854"
"20774","155","60","hn","0.9","b0","0.231224483880047"
"20775","155","60","hn","0.9","cov1",NA
"20776","155","60","hn","0.9","cov2",NA
"20777","155","60","hn","0.9","aic","1.49327591240442"
"20778","155","60","hn","0.9","varp","0.116767912190031"
"20779","155","60","hn+cov1","0.9","p","0.872698737310091"
"20780","155","60","hn+cov1","0.9","b0","0.675692161215802"
"20781","155","60","hn+cov1","0.9","cov1","-0.999565573298734"
"20782","155","60","hn+cov1","0.9","cov2",NA
"20783","155","60","hn+cov1","0.9","aic","2.6680124306262"
"20784","155","60","hn+cov1","0.9","varp","0.109616763433006"
"20785","155","60","hn+cov1+cov2","0.9","p","0.881885526601813"
"20786","155","60","hn+cov1+cov2","0.9","b0","0.47345582481785"
"20787","155","60","hn+cov1+cov2","0.9","cov1","-4.07179567408559"
"20788","155","60","hn+cov1+cov2","0.9","cov2","3.10370721418922"
"20789","155","60","hn+cov1+cov2","0.9","aic","3.80487798710495"
"20790","155","60","hn+cov1+cov2","0.9","varp","0.142541133804772"
"20791","156","60","hn","0.9","p","0.778180952116777"
"20792","156","60","hn","0.9","b0","-0.260233576303534"
"20793","156","60","hn","0.9","cov1",NA
"20794","156","60","hn","0.9","cov2",NA
"20795","156","60","hn","0.9","aic","-1.33509813719699"
"20796","156","60","hn","0.9","varp","0.0997054038517507"
"20797","156","60","hn+cov1","0.9","p","0.777495585425054"
"20798","156","60","hn+cov1","0.9","b0","-0.366602253075042"
"20799","156","60","hn+cov1","0.9","cov1","0.235588667393404"
"20800","156","60","hn+cov1","0.9","cov2",NA
"20801","156","60","hn+cov1","0.9","aic","0.565671589974066"
"20802","156","60","hn+cov1","0.9","varp","0.10035708831896"
"20803","156","60","hn+cov1+cov2","0.9","p","0.774737959366588"
"20804","156","60","hn+cov1+cov2","0.9","b0","-1.17696138521798"
"20805","156","60","hn+cov1+cov2","0.9","cov1","-1.85025516081531"
"20806","156","60","hn+cov1+cov2","0.9","cov2","4.35716411683422"
"20807","156","60","hn+cov1+cov2","0.9","aic","-2.12794101500326"
"20808","156","60","hn+cov1+cov2","0.9","varp","0.108206390044824"
"20809","157","60","hn","0.9","p","0.887087144937868"
"20810","157","60","hn","0.9","b0","0.139865276883862"
"20811","157","60","hn","0.9","cov1",NA
"20812","157","60","hn","0.9","cov2",NA
"20813","157","60","hn","0.9","aic","1.27637436740319"
"20814","157","60","hn","0.9","varp","0.115471375552429"
"20815","157","60","hn+cov1","0.9","p","0.825780232616453"
"20816","157","60","hn+cov1","0.9","b0","1.79745502326541"
"20817","157","60","hn+cov1","0.9","cov1","-2.58666218339133"
"20818","157","60","hn+cov1","0.9","cov2",NA
"20819","157","60","hn+cov1","0.9","aic","-0.0828778972837689"
"20820","157","60","hn+cov1","0.9","varp","0.0815903015828671"
"20821","157","60","hn+cov1+cov2","0.9","p","0.798347645424988"
"20822","157","60","hn+cov1+cov2","0.9","b0","0.970015052495321"
"20823","157","60","hn+cov1+cov2","0.9","cov1","-3.62128225519439"
"20824","157","60","hn+cov1+cov2","0.9","cov2","1.72124719842126"
"20825","157","60","hn+cov1+cov2","0.9","aic","0.526773544021007"
"20826","157","60","hn+cov1+cov2","0.9","varp","0.0822101008244156"
"20827","158","60","hn","0.9","p","0.709844134149877"
"20828","158","60","hn","0.9","b0","-0.440181087526055"
"20829","158","60","hn","0.9","cov1",NA
"20830","158","60","hn","0.9","cov2",NA
"20831","158","60","hn","0.9","aic","-4.43399543770551"
"20832","158","60","hn","0.9","varp","0.0777383956715134"
"20833","158","60","hn+cov1","0.9","p","0.707021761242704"
"20834","158","60","hn+cov1","0.9","b0","-0.657853410724058"
"20835","158","60","hn+cov1","0.9","cov1","0.466728046914056"
"20836","158","60","hn+cov1","0.9","cov2",NA
"20837","158","60","hn+cov1","0.9","aic","-3.05949466356649"
"20838","158","60","hn+cov1","0.9","varp","0.0773269437891206"
"20839","158","60","hn+cov1+cov2","0.9","p","0.701357280951489"
"20840","158","60","hn+cov1+cov2","0.9","b0","-0.411124443865783"
"20841","158","60","hn+cov1+cov2","0.9","cov1","0.887898447442935"
"20842","158","60","hn+cov1+cov2","0.9","cov2","-0.661303326625077"
"20843","158","60","hn+cov1+cov2","0.9","aic","-1.39793569321856"
"20844","158","60","hn+cov1+cov2","0.9","varp","0.0795972411406451"
"20845","159","60","hn","0.9","p","0.885050251464406"
"20846","159","60","hn","0.9","b0","0.12985566274112"
"20847","159","60","hn","0.9","cov1",NA
"20848","159","60","hn","0.9","cov2",NA
"20849","159","60","hn","0.9","aic","1.24765590069614"
"20850","159","60","hn","0.9","varp","0.119475369018067"
"20851","159","60","hn+cov1","0.9","p","0.883251883611998"
"20852","159","60","hn+cov1","0.9","b0","0.0101815610333902"
"20853","159","60","hn+cov1","0.9","cov1","0.203701596285358"
"20854","159","60","hn+cov1","0.9","cov2",NA
"20855","159","60","hn+cov1","0.9","aic","3.20719905791118"
"20856","159","60","hn+cov1","0.9","varp","0.119883723317906"
"20857","159","60","hn+cov1+cov2","0.9","p","0.839541951184268"
"20858","159","60","hn+cov1+cov2","0.9","b0","0.703405468291137"
"20859","159","60","hn+cov1+cov2","0.9","cov1","3.23937280380571"
"20860","159","60","hn+cov1+cov2","0.9","cov2","-3.23317032797519"
"20861","159","60","hn+cov1+cov2","0.9","aic","2.96472375348091"
"20862","159","60","hn+cov1+cov2","0.9","varp","0.100283119023481"
"20863","160","60","hn","0.9","p","0.838624314921618"
"20864","160","60","hn","0.9","b0","-0.0651495607855434"
"20865","160","60","hn","0.9","cov1",NA
"20866","160","60","hn","0.9","cov2",NA
"20867","160","60","hn","0.9","aic","0.403608983191809"
"20868","160","60","hn","0.9","varp","0.113742835203764"
"20869","160","60","hn+cov1","0.9","p","0.838620822310277"
"20870","160","60","hn+cov1","0.9","b0","0.176325899344032"
"20871","160","60","hn+cov1","0.9","cov1","-0.456498735233686"
"20872","160","60","hn+cov1","0.9","cov2",NA
"20873","160","60","hn+cov1","0.9","aic","2.2519081524393"
"20874","160","60","hn+cov1","0.9","varp","0.113607114839804"
"20875","160","60","hn+cov1+cov2","0.9","p","0.840875321692571"
"20876","160","60","hn+cov1+cov2","0.9","b0","-0.122415826982537"
"20877","160","60","hn+cov1+cov2","0.9","cov1","-9.61537678623836"
"20878","160","60","hn+cov1+cov2","0.9","cov2","10.5522489459177"
"20879","160","60","hn+cov1+cov2","0.9","aic","0.455456928277716"
"20880","160","60","hn+cov1+cov2","0.9","varp","0.164810601784082"
"20881","161","60","hn","0.9","p","0.999941457443874"
"20882","161","60","hn","0.9","b0","11.9871634113655"
"20883","161","60","hn","0.9","cov1",NA
"20884","161","60","hn","0.9","cov2",NA
"20885","161","60","hn","0.9","aic","2.00000000007572"
"20886","161","60","hn","0.9","varp","23.4564310439078"
"20887","161","60","hn+cov1","0.9","p",NA
"20888","161","60","hn+cov1","0.9","b0",NA
"20889","161","60","hn+cov1","0.9","cov1",NA
"20890","161","60","hn+cov1","0.9","cov2",NA
"20891","161","60","hn+cov1","0.9","aic",NA
"20892","161","60","hn+cov1","0.9","varp",NA
"20893","161","60","hn+cov1+cov2","0.9","p",NA
"20894","161","60","hn+cov1+cov2","0.9","b0",NA
"20895","161","60","hn+cov1+cov2","0.9","cov1",NA
"20896","161","60","hn+cov1+cov2","0.9","cov2",NA
"20897","161","60","hn+cov1+cov2","0.9","aic",NA
"20898","161","60","hn+cov1+cov2","0.9","varp",NA
"20899","162","60","hn","0.9","p","0.885636937014287"
"20900","162","60","hn","0.9","b0","0.132722805605286"
"20901","162","60","hn","0.9","cov1",NA
"20902","162","60","hn","0.9","cov2",NA
"20903","162","60","hn","0.9","aic","1.2559947446635"
"20904","162","60","hn","0.9","varp","0.128220582997779"
"20905","162","60","hn+cov1","0.9","p","0.867813459482903"
"20906","162","60","hn+cov1","0.9","b0","0.505838626992031"
"20907","162","60","hn+cov1","0.9","cov1","-0.78719740712883"
"20908","162","60","hn+cov1","0.9","cov2",NA
"20909","162","60","hn+cov1","0.9","aic","2.71552701199266"
"20910","162","60","hn+cov1","0.9","varp","0.125116651055469"
"20911","162","60","hn+cov1+cov2","0.9","p","0.867459263686172"
"20912","162","60","hn+cov1+cov2","0.9","b0","3.88999462274046"
"20913","162","60","hn+cov1+cov2","0.9","cov1","7.10769500982173"
"20914","162","60","hn+cov1+cov2","0.9","cov2","-8.81764048429876"
"20915","162","60","hn+cov1+cov2","0.9","aic","2.04258523494034"
"20916","162","60","hn+cov1+cov2","0.9","varp","0.185048701311451"
"20917","163","60","hn","0.9","p","0.960088639318814"
"20918","163","60","hn","0.9","b0","0.69628712592625"
"20919","163","60","hn","0.9","cov1",NA
"20920","163","60","hn","0.9","cov2",NA
"20921","163","60","hn","0.9","aic","1.91902805141446"
"20922","163","60","hn","0.9","varp","0.127106916060973"
"20923","163","60","hn+cov1","0.9","p","0.960802433971774"
"20924","163","60","hn+cov1","0.9","b0","0.659188656894271"
"20925","163","60","hn+cov1","0.9","cov1","0.0965211685448247"
"20926","163","60","hn+cov1","0.9","cov2",NA
"20927","163","60","hn+cov1","0.9","aic","3.91809223672447"
"20928","163","60","hn+cov1","0.9","varp","0.127618607789407"
"20929","163","60","hn+cov1+cov2","0.9","p","0.498494091674247"
"20930","163","60","hn+cov1+cov2","0.9","b0","13.6780292935357"
"20931","163","60","hn+cov1+cov2","0.9","cov1","20.5972180445273"
"20932","163","60","hn+cov1+cov2","0.9","cov2","-26.5986644602082"
"20933","163","60","hn+cov1+cov2","0.9","aic","-1.38858722311376"
"20934","163","60","hn+cov1+cov2","0.9","varp","17.015046466833"
"20935","164","60","hn","0.9","p","0.999941457779343"
"20936","164","60","hn","0.9","b0","11.8380894112752"
"20937","164","60","hn","0.9","cov1",NA
"20938","164","60","hn","0.9","cov2",NA
"20939","164","60","hn","0.9","aic","2.00000000002168"
"20940","164","60","hn","0.9","varp","18.6555905496679"
"20941","164","60","hn+cov1","0.9","p","0.972643664337416"
"20942","164","60","hn+cov1","0.9","b0","1.60258010093156"
"20943","164","60","hn+cov1","0.9","cov1","-1.05478201076668"
"20944","164","60","hn+cov1","0.9","cov2",NA
"20945","164","60","hn+cov1","0.9","aic","3.94555474504322"
"20946","164","60","hn+cov1","0.9","varp","0.131401254769381"
"20947","164","60","hn+cov1+cov2","0.9","p","0.872739349080397"
