"","V1","V2","V3","V4","V5"
"372","93","30","hr+cov1","0.438643684877315","0.0950230702550594"
"373","94","30","hn","0.346845916370978","0.0593333345406234"
"374","94","30","hn+cov1","0.472340294576483","0.0625925163908838"
"375","94","30","hr","0.4174608897048","0.102040172956882"
"376","94","30","hr+cov1","0.411397865521672","0.0994016992819039"
"377","95","30","hn","0.485288977121734","0.0668691316941852"
"378","95","30","hn+cov1","0.479572297715669","0.0715096183798609"
"379","95","30","hr","0.416095224583123","0.118615156873864"
"380","95","30","hr+cov1","0.598417769816194","0.0836341203077965"
"381","96","30","hn","0.863425466026569","0.370873731723016"
"382","96","30","hn+cov1","0.520926536128563","0.0844650570959776"
"383","96","30","hr","0.609548666921918","0.0800412555546066"
"384","96","30","hr+cov1","0.561541611316866","0.0906639179452179"
"385","97","30","hn","0.456741375066382","0.0657069100773579"
"386","97","30","hn+cov1","0.455233340938263","0.0721392762645847"
"387","97","30","hr","0.448724973020792","0.0973579054850697"
"388","97","30","hr+cov1","0.448581014417262","0.098376977864145"
"389","98","30","hn","0.573156486996639","0.0870355466898421"
"390","98","30","hn+cov1","0.570194977285557","0.0861399168075628"
"391","98","30","hr","0.582255253949649","0.129561543787406"
"392","98","30","hr+cov1","0.577580657927109","0.12602683641445"
"393","99","30","hn","0.32350174077315","0.0556470472297213"
"394","99","30","hn+cov1","0.4552123013707","0.0563111660760514"
"395","99","30","hr","0.369339496856478","0.100295236482137"
"396","99","30","hr+cov1","0.360337520546508","0.0974069258307241"
"397","100","30","hn","0.590314496620396","0.084989356199378"
"398","100","30","hn+cov1","0.587540926513727","0.0883141307523975"
"399","100","30","hr","0.520918925166173","0.158515553895211"
"400","100","30","hr+cov1","0.519265959065373","0.160886678680487"
"401","101","30","hn","0.654387290726298","0.10384983042822"
"402","101","30","hn+cov1","0.654182769779232","0.104426447008757"
"403","101","30","hr","0.642744501497096","0.158755780004138"
"404","101","30","hr+cov1","0.60003388644795","0.176379757176291"
"405","102","30","hn","0.534479163189513","0.0899167334974785"
"406","102","30","hn+cov1","0.534298815285639","0.0919275792489034"
"407","102","30","hr","0.686741872686903","0.0718911950415239"
"408","102","30","hr+cov1","0.727938407981171","0.0559812577869856"
"409","103","30","hn","0.703932356955867","0.105638528683138"
"410","103","30","hn+cov1","0.701939574671836","0.105234338829849"
"411","103","30","hr","0.45085067164056","0.178217504063782"
"412","103","30","hr+cov1","0.304650459434725","0.181313764423865"
"413","104","30","hn","0.477263737995366","0.0615702303108448"
"414","104","30","hn+cov1","0.440839324540106","0.0692073413835826"
"415","104","30","hr","0.500750808694378","0.0899022692610926"
"416","104","30","hr+cov1","0.510257502012484","0.0784458275756041"
"417","105","30","hn","0.59168732571971","0.0996537484517981"
"418","105","30","hn+cov1","0.585991902856776","0.1010548569676"
"419","105","30","hr","0.678644396937003","0.104582985999807"
"420","105","30","hr+cov1","0.671070555493249","0.0977904941744218"
"421","106","30","hn","0.533231523111716","0.0799711889935879"
"422","106","30","hn+cov1","0.528496033117246","0.0892612191736211"
"423","106","30","hr","0.660091762721345","0.0866946984516617"
"424","106","30","hr+cov1",NA,NA
"425","107","30","hn","0.425184101164287","0.0578803681836347"
